"","id","tester","testName","year","mth","day","hour","min","sec","partNo","partRef","age.x","gender.x","trialNo","trialType","trialVar","accu","dotPr","touchTime","respTime","trialTime","animShown","prpt.location","validity_basedonRT","reason.invalid","terminated.early.","reason.terminated","held.back.","override.software","Reason.overwritten","retain.RT.as..5000ms","respTime.1","median.time.inh.","med..Time.prpt","trialVar.1","accu.1","accu.prpt","accu.inh","coder","notes","med..time.inh.","Coder","med..Time.inh","median.prpt.time","median.inh.time","inh","prpt","coder.initials","accuracy.prpt","accuracy.inh","X","X.1","trialVariant","avgDotPressed","avgAccuracy","noOfResps","gender.y","agedichotomy","age.y","income","domlanguagepercent","nondomlanguagepercent","category20","category25","accuprptINTER","ACCUPRPTSOLO","accuprpt","accuinhINTER","ACCUINHSOLO","accuinh","Accudiff","RTPRPTINTER","RTPRPTSOLO","RTprpt","RTINHINTER","RTINTERSOLO","RTinh","RTdiff","EEFQIC","EEFQICINTER","EEFQWM","EEFQWMinter","EEFQFX","EEFQFXINTER","EEFQRG","EEFQRGINTER","EEFQCEF","EEFQCEFINTER","L1Vocab","B1RT","B2RT","RTavgdiff","Zaccuprpt","Zaccuinh","ZRTprpt","ZRTinh","ZEEFQIC","ZEEFQWM","ZEEFQFX","ZEEFQRG","ZEEFQCEF","MAH_1","mah_p","ZSco01","ZSco02","ZSco03","ZSco04","ZSco05","ZSco06","ZSco07","ZSco08","ZSco09","Zgender","Zage","Zincome","Zdomlanguagepercent","Znondomlanguagepercent","Zcategory20","Zcategory25","PRE_1","RES_1","ZPR_1","ZRE_1","PRE_2","RES_2","ZPR_2","ZRE_2","PRE_3","RES_3","ZPR_3","ZRE_3","PRE_4","RES_4","ZPR_4","ZRE_4","PRE_5","RES_5","ZPR_5","ZRE_5","PRE_6","RES_6","ZPR_6","ZRE_6","PRE_7","RES_7","ZPR_7","ZRE_7","PRE_8","RES_8","ZPR_8","ZRE_8","PRE_9","RES_9","ZPR_9","ZRE_9","StdZ01","StdZ02","StdZ03","StdZ04","StdZ05","StdZ06","StdZ07","StdZ08","StdZ09","StdZ10","StdZ11","StdZ12","StdZ13","StdZ14","StdZ15","StdZ16","ZL1Vocab","ZL2Vocab","ZTotalvocabBIL","ZzZz01","ZzZz02","ZzZz03","ZzZz04","ZzZz05","ZzZz06","ZzZz07","ZzZz08","ZzZz09","ZzZz10","ZzZz11","ZzZz12","ZzZz13","ZzZz14","ZzZz15","ZqZq01","ZqZq02","ZqZq03","ZqZq04","ZqZq05","ZqZq06","ZqZq07","ZqZq08","ZqZq09","ZqZq10","ZqZq11","ZqZq12","ZqZq13","ZqZq14","ZqZq15","ZAccudiff","ZRTdiff","COO_1","COO_2","COO_3","COO_4","COO_5","COO_6","COO_7","COO_8","COO_9","COO_10","COO_11","COO_12","COO_13","COO_14","COO_15","COO_16","COO_17","COO_18","COO_19","COO_20","COO_21","COO_22","COO_23","SEP_1","SEP_2","ZRE_10","ZRE_11","COO_24","COO_25"
"76","104","alexandra","24m2h",2024,6,22,19,43,48,2552,104,21,"female",15,"tpr","prpt",1,0,5714,6239,6239,"elephant","",1,"","","","","","",0,6239,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"77","104","alexandra","24m2h",2024,6,22,19,45,51,2552,104,21,"female",30,"tpr","prpt",1,0,2557,2557,2557,"flower","",1,"","","","","","",1,2557,NA,NA,"prpt",0,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"78","104","alexandra","24m2h",2024,6,22,19,43,2,2552,104,21,"female",9,"tpr","prpt",1,0,4683,4683,4683,"elephant2","",1,"","","","","","",1,4683,NA,4683,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"79","104","alexandra","24m2h",2024,6,22,19,43,59,2552,104,21,"female",16,"tpr","prpt",1,0,5448,5448,5448,"owl","",1,"","","","","","",0,5448,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"80","104","alexandra","24m2h",2024,6,22,19,43,41,2552,104,21,"female",14,"tpr","prpt",1,0,3321,3321,3321,"elephant","",1,"","","","","","",1,3321,NA,3321,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"81","104","alexandra","24m2h",2024,6,22,19,45,27,2552,104,21,"female",27,"tpr","prpt",1,0,3634,3635,3635,"owl","",1,"","","","","","",1,3635,NA,3635,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"82","104","alexandra","24m2h",2024,6,22,19,43,18,2552,104,21,"female",11,"tpr","prpt",1,0,3672,3672,3672,"flower","",1,"","","","","y","c",1,3672,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"83","104","alexandra","24m2h",2024,6,22,19,42,30,2552,104,21,"female",6,"tpr","inhb",0,0,3674,3674,3674,"elephant2","",1,"","","","","","",1,3674,NA,NA,"inhb",0,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"84","104","alexandra","24m2h",2024,6,22,19,42,2,2552,104,21,"female",2,"tpr","prpt",1,0,1780,1780,1780,"elephant","",1,"","","","","","",1,1780,NA,NA,"prpt",0,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"85","104","alexandra","24m2h",2024,6,22,19,45,44,2552,104,21,"female",29,"tpr","inhb",1,0,2112,2576,2576,"owl","",1,"","","","","","",1,2576,2576,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"86","104","alexandra","24m2h",2024,6,22,19,45,19,2552,104,21,"female",26,"tpr","prpt",1,0,3743,3957,3957,"owl","",1,"","","","","","",1,3957,NA,3957,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
"87","104","alexandra","24m2h",2024,6,22,19,45,13,2552,104,21,"female",25,"tpr","inhb",1,0,1555,2130,2130,"apple","",1,"","","","","","",1,2130,2130,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20.96,7,94,6,1,1,0.8333,0.8333,0.8333,0.875,0.875,0.875,-0.04,3620,3620,3620,3185,3005,3005,615,4.875,4.875,6,6,4.875,4.875,4.875,4.875,5.2173913,5.2173913,48,3524,2769,-755,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,17.93548,0.03593,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,0.87561,-0.04231,-0.31302,-0.44846,0.59001,0.28499,0.40866,1.03554,1727.8047,1892.1953,-0.20347,3.79793,2002.8103,1002.1897,-0.26045,1.23299,4.6712,0.2038,-1.00432,0.25236,5.54012,0.45988,-0.81612,0.85348,4.47623,0.39877,-1.12681,0.59607,4.63238,0.24262,-0.4564,0.21806,4.87017,0.34722,-1.14369,0.74794,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,1.00155,-1.00155,-1.02526,-0.83808,-0.66737,NA,NA,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-0.43072,1.05683,3.9185,1.2334,0.13961,0.72628,0.25851,0.2364,0.46568,-0.94148,0.28119,0.83843,-1.00155,-0.83808,-0.66737,-1.24102,1.25029,0.08284,0.06137,0.06137,0.0125,0.04705,0.08284,0.06137,0.0125,0.04705,0.32545,0.03214,0.02271,0.02187,0.00302,0.01608,0.22923,0.02416,0.00302,0.00302,0.00302,0.01608,0.22923,0.02416,0.02,0.05,-0.65,0.85,0.01,0.01
